-1.280000000000000027e+00,-7.000000000000000666e-02,2.709999999999999964e+00
-1.239999999999999991e+00,-2.200000000000000011e-01,2.729999999999999982e+00
-1.189999999999999947e+00,-8.999999999999999667e-02,2.750000000000000000e+00
-1.030000000000000027e+00,-1.799999999999999933e-01,2.819999999999999840e+00
-6.899999999999999467e-01,-2.200000000000000011e-01,1.870000000000000107e+00
-9.499999999999999556e-01,-3.400000000000000244e-01,2.839999999999999858e+00
-8.499999999999999778e-01,-3.400000000000000244e-01,2.879999999999999893e+00
-7.500000000000000000e-01,-3.400000000000000244e-01,2.899999999999999911e+00
-6.600000000000000311e-01,-3.400000000000000244e-01,2.930000000000000160e+00
-5.699999999999999512e-01,-3.499999999999999778e-01,2.950000000000000178e+00
-4.899999999999999911e-01,-3.200000000000000067e-01,2.959999999999999964e+00
-4.500000000000000111e-01,-3.699999999999999956e-01,2.970000000000000195e+00
-4.000000000000000222e-01,-4.400000000000000022e-01,2.970000000000000195e+00
-4.500000000000000111e-01,-1.010000000000000009e+00,2.959999999999999964e+00
-3.699999999999999956e-01,-1.500000000000000000e+00,2.970000000000000195e+00
-4.699999999999999734e-01,-1.370000000000000107e+00,2.950000000000000178e+00
-1.199999999999999956e-01,-1.010000000000000009e+00,2.000000000000000000e+00
7.000000000000000666e-02,-9.200000000000000400e-01,2.000000000000000000e+00
5.000000000000000278e-02,-1.280000000000000027e+00,3.000000000000000000e+00
3.300000000000000155e-01,-1.399999999999999911e+00,2.979999999999999982e+00
7.399999999999999911e-01,-1.919999999999999929e+00,3.910000000000000142e+00
1.520000000000000018e+00,-2.919999999999999929e+00,5.740000000000000213e+00
1.530000000000000027e+00,-2.490000000000000213e+00,4.679999999999999716e+00
2.560000000000000053e+00,-3.310000000000000053e+00,6.370000000000000107e+00
8.199999999999999289e+00,-1.033000000000000007e+01,1.755999999999999872e+01
8.500000000000000000e+00,-1.098000000000000043e+01,1.721999999999999886e+01
5.469999999999999751e+00,-6.139999999999999680e+00,7.200000000000000178e+00
1.480000000000000071e+01,-1.313000000000000078e+01,1.428999999999999915e+01
4.400000000000000355e+00,-3.919999999999999929e+00,4.549999999999999822e+00
6.419999999999999929e+00,-5.160000000000000142e+00,6.620000000000000107e+00
2.509999999999999787e+00,-1.939999999999999947e+00,2.790000000000000036e+00
1.989999999999999991e+00,-1.370000000000000107e+00,2.000000000000000000e+00
3.390000000000000124e+00,-1.919999999999999929e+00,3.390000000000000124e+00
1.979999999999999982e+00,-1.239999999999999991e+00,2.069999999999999840e+00
1.959999999999999964e+00,-1.229999999999999982e+00,2.100000000000000089e+00
1.989999999999999991e+00,-1.110000000000000098e+00,2.109999999999999876e+00
2.009999999999999787e+00,-9.599999999999999645e-01,2.120000000000000107e+00
1.360000000000000098e+00,-5.500000000000000444e-01,1.409999999999999920e+00
2.009999999999999787e+00,-8.199999999999999512e-01,2.149999999999999911e+00
1.340000000000000080e+00,-5.000000000000000000e-01,1.439999999999999947e+00
1.340000000000000080e+00,-4.600000000000000200e-01,1.449999999999999956e+00
2.040000000000000036e+00,-6.500000000000000222e-01,2.160000000000000142e+00
2.000000000000000000e+00,-6.800000000000000488e-01,2.189999999999999947e+00
2.709999999999999964e+00,-8.399999999999999689e-01,2.890000000000000124e+00
3.770000000000000018e+00,-1.500000000000000000e+00,4.559999999999999609e+00
2.399999999999999911e+00,-1.030000000000000027e+00,3.140000000000000124e+00
1.879999999999999893e+00,-7.399999999999999911e-01,2.290000000000000036e+00
2.580000000000000071e+00,-9.300000000000000488e-01,2.990000000000000213e+00
4.549999999999999822e+00,-1.070000000000000062e+00,5.269999999999999574e+00
1.633999999999999986e+01,-2.560000000000000053e+00,1.885000000000000142e+01
1.025000000000000000e+01,-1.530000000000000027e+00,1.224000000000000021e+01
1.226999999999999957e+01,-1.169999999999999929e+00,1.449000000000000021e+01
1.949999999999999956e+00,1.300000000000000044e-01,2.279999999999999805e+00
2.029999999999999805e+00,4.000000000000000083e-02,2.209999999999999964e+00
1.889999999999999902e+00,-8.000000000000000167e-02,2.330000000000000071e+00
1.850000000000000089e+00,-4.000000000000000083e-02,2.359999999999999876e+00
2.120000000000000107e+00,-0.000000000000000000e+00,2.120000000000000107e+00
2.129999999999999893e+00,1.000000000000000056e-01,2.109999999999999876e+00
2.089999999999999858e+00,5.000000000000000278e-02,2.160000000000000142e+00
2.160000000000000142e+00,8.999999999999999667e-02,2.080000000000000071e+00
1.459999999999999964e+00,2.600000000000000089e-01,1.350000000000000089e+00
1.560000000000000053e+00,4.500000000000000111e-01,1.199999999999999956e+00
3.740000000000000213e+00,1.419999999999999929e+00,3.120000000000000107e+00
2.737000000000000099e+01,7.169999999999999929e+00,2.271000000000000085e+01
2.390000000000000124e+00,5.999999999999999778e-01,1.739999999999999991e+00
2.450000000000000178e+00,5.100000000000000089e-01,1.679999999999999938e+00
2.479999999999999982e+00,4.299999999999999933e-01,1.649999999999999911e+00
2.500000000000000000e+00,4.199999999999999845e-01,1.610000000000000098e+00
3.189999999999999947e+00,3.200000000000000067e-01,2.399999999999999911e+00
2.299999999999999822e+00,1.600000000000000033e-01,1.919999999999999929e+00
3.000000000000000000e+00,-8.999999999999999667e-02,2.640000000000000124e+00
2.850000000000000089e+00,-4.000000000000000083e-02,2.810000000000000053e+00
2.753999999999999915e+01,-1.909999999999999920e+00,3.035000000000000142e+01
4.669999999999999929e+00,-4.000000000000000222e-01,5.209999999999999964e+00
3.009999999999999787e+00,4.600000000000000200e-01,5.179999999999999716e+00
4.309999999999999609e+00,4.799999999999999822e-01,9.019999999999999574e+00
2.270000000000000018e+00,1.900000000000000022e-01,4.450000000000000178e+00
1.310000000000000053e+00,2.999999999999999889e-02,2.700000000000000178e+00
